"site","dominant_city","dominant_state","outcome","outcome_label","coefficient","coefficient_label","estimate","se","ci_lo","ci_hi","p","observations","trials"
"BT","Baltimore","MD","w2012pc_Rec","White Share","RACE4","Asian",-0.0779159127990723,0.0570119230922718,-0.191270889826996,0.0354390642288511,0.175336052763663,562,86
"BT","Baltimore","MD","percent_black","Black Share","RACE2","African American",0.134489559864381,0.0507486243984668,0.0335876986242942,0.235391421104468,0.0095943969736552,562,86
"BT","Baltimore","MD","percent_black","Black Share","RACE3","Hispanic",0.124594808669869,0.0483156109771657,0.0285304299338168,0.220659187405922,0.0116365711714716,562,86
"BT","Baltimore","MD","percent_black","Black Share","RACE4","Asian",0.0260242365922308,0.0503519157125271,-0.0740888614989849,0.126137334683447,0.606605197515382,562,86
"BT","Baltimore","MD","percent_hispanic","Hispanic Share","RACE2","African American",0.036375822731494,0.0104229200176319,0.0156522653582346,0.0570993801047535,0.000768156093648765,562,86
"BT","Baltimore","MD","percent_hispanic","Hispanic Share","RACE3","Hispanic",-0.00684601582999581,0.0119181944304222,-0.0305425793310779,0.0168505476710863,0.567202638519864,562,86
"BT","Baltimore","MD","percent_hispanic","Hispanic Share","RACE4","Asian",0.0304378265097998,0.0103830659725738,0.0097935096553126,0.0510821433642871,0.00433278664165673,562,86
"BT","Baltimore","MD","percent_asian","Asian Share","RACE2","African American",0.00725858035816136,0.00965105600533816,-0.0119303045705178,0.0264474652868405,0.454067265039622,562,86
"BT","Baltimore","MD","percent_asian","Asian Share","RACE3","Hispanic",-0.001521809654404,0.0100644800394216,-0.0215326923222311,0.0184890730134231,0.880171507874778,562,86
"BT","Baltimore","MD","percent_asian","Asian Share","RACE4","Asian",0.0255597074874276,0.00981050623921317,0.00605379277589495,0.0450656221989602,0.0108340565848879,562,86
"CH","Chicago","IL","w2012pc_Rec","White Share","RACE2","African American",-0.0242061778544404,0.0383113832644806,-0.100196624908523,0.0517842691996422,0.528913303244833,945,103
"CH","Chicago","IL","w2012pc_Rec","White Share","RACE3","Hispanic",0.0811818340317491,0.0548412397137115,-0.0275955049141079,0.189959172977606,0.141873758339368,945,103
"CH","Chicago","IL","w2012pc_Rec","White Share","RACE4","Asian",0.143988854909352,0.0538796322104368,0.0371188598868392,0.250858849931866,0.0087688325607019,945,103
"CH","Chicago","IL","percent_black","Black Share","RACE2","African American",0.0185911410355714,0.0266520136932068,-0.0342730017560572,0.0714552838272001,0.487044974118132,945,103
"CH","Chicago","IL","percent_black","Black Share","RACE3","Hispanic",0.00327336356725156,0.0382087686942663,-0.0725135479733515,0.0790602751078546,0.931896308088143,945,103
